"Format","AiM CSV File"
"Session","BiraKartVar2"
"Vehicle","KR"
"Racer","Ava"
"Championship","Iame Rd 2"
"Comment",""
"Date","Sunday, March 29, 2026"
"Time","8:15 AM"
"Sample Rate","20"
"Duration","635.994"
"Segment","Session"
"Beacon Markers","61.559","122.531","182.128","242.14","301.395","360.361","419.597","480.107","539.842","598.979","635.994"
"Segment Times","1:01.559","1:00.972","0:59.597","1:00.012","0:59.255","0:58.966","0:59.236","1:00.510","0:59.735","0:59.137","0:37.015"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RPM","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","rpm","m"

"0.000","79.8131","16","0.0000","0.0000","-1.2484","-68.0997","0.0000","73.3752","2520.0000","0.4320","10000.0000","12.92205888","101.00762900","12874.0000","0.0000"
"0.050","79.8131","16","0.0000","0.0000","-1.2484","-68.0997","0.0000","73.3752","2520.0000","0.4320","10000.0000","12.92205888","101.00762900","12874.0000","1.1085"
"0.100","79.8131","16","0.0000","0.0000","-1.2484","-68.0997","0.0000","73.3752","2520.0000","0.4320","10000.0000","12.92205888","101.00762900","12874.0000","2.2170"
"0.150","79.8131","16","0.0000","0.0000","-1.2484","-68.0997","0.0000","73.3752","2520.0000","0.4320","10000.0000","12.92205888","101.00762900","12874.0000","3.3255"
"0.200","79.8131","16","0.0000","0.0000","-1.2484","-68.0997","0.0000","73.3752","2520.0000","0.4320","10000.0000","12.92205888","101.00762900","12874.0000","4.4341"
"0.250","79.8131","16","0.0000","0.0000","-1.2484","-68.0997","0.0000","73.3752","2520.0000","0.4320","10000.0000","12.92205888","101.00762900","12874.0000","5.5426"
"0.300","79.8131","16","0.0000","0.0000","-1.2484","-68.0997","0.0000","73.3752","2520.0000","0.4320","10000.0000","12.92205888","101.00762900","12874.0000","6.6511"
"0.350","79.8131","16","0.0000","0.0000","-1.2484","-68.0997","0.0000","73.3752","2520.0000","0.4320","10000.0000","12.92205888","101.00762900","12874.0000","7.7596"
"0.400","79.8131","16","0.0000","0.0000","-1.2484","-68.0997","0.0000","73.3752","2520.0000","0.4320","10000.0000","12.92205888","101.00762900","12874.0000","8.8681"
"0.450","80.0041","16","-0.1524","0.1356","-1.2347","-68.2542","-3.8640","73.3369","2503.0000","0.4320","329.5341","12.92206141","101.00762263","12852.5498","9.9782"
"0.500","80.4082","16","-0.1069","0.2356","-1.2043","-68.4008","-2.7016","73.3025","2489.0001","0.4320","473.6972","12.92206518","101.00761314","12889.9502","11.0920"
"0.550","80.4673","16","0.0426","0.0543","-1.2042","-68.3750","1.0730","73.2657","2473.0000","0.4320","1193.5227","12.92206908","101.00760376","12901.6504","12.2087"
"0.600","80.6476","16","0.1419","0.0666","-1.2078","-68.1698","3.5689","73.2287","2454.0000","0.4320","359.6488","12.92207310","101.00759438","12970.2500","13.3278"
"0.650","80.8412","16","-0.0055","0.1504","-1.1924","-68.1575","-0.1374","73.2060","2441.4999","0.4320","9361.4023","12.92207704","101.00758489","12826.4004","14.4491"
"0.700","80.8491","16","-0.0758","-0.0223","-1.1661","-68.2453","-1.8960","73.2003","2428.0000","0.4320","678.6555","12.92208097","101.00757544","12594.0000","15.5715"
"0.750","80.5324","16","0.0107","-0.1676","-1.1791","-68.2183","0.2649","73.1742","2406.5001","0.4320","4838.2842","12.92208485","101.00756607","12746.2002","16.6920"
"0.800","80.2861","16","-0.1032","-0.1598","-1.1679","-68.3449","-2.5934","73.1555","2394.0001","0.4536","492.7160","12.92208872","101.00755677","12366.5996","17.8092"
"0.850","80.0463","16","-0.1011","-0.1128","-1.1806","-68.4749","-2.5491","73.1315","2381.5000","0.4680","499.7746","12.92209251","101.00754739","12615.2998","18.9222"
"0.900","79.6324","16","0.0961","-0.2542","-1.1690","-68.3859","2.4338","73.1500","2369.0000","0.4680","520.7367","12.92209639","101.00753801","12400.6504","20.0307"
"0.950","79.2561","16","0.2216","-0.2234","-1.1459","-67.9416","5.6245","73.1635","2356.4999","0.4680","224.2670","12.92210027","101.00752865","12549.1504","21.1342"
"1.000","79.0415","16","-0.0166","-0.1131","-1.1432","-67.8470","-0.4240","73.1807","2344.0001","0.4680","2967.2354","12.92210406","101.00751929","12357.2998","22.2341"
"1.050","78.6069","16","0.0264","-0.1336","-1.1532","-68.0061","0.6769","73.1856","2331.5001","0.4680","1848.1545","12.92210772","101.00751002","12423.5498","23.3286"
"1.100","78.3329","16","0.0706","-0.1232","-1.1542","-67.9593","1.8140","73.2045","2319.0000","0.4680","687.2512","12.92211147","101.00750075","12356.7998","24.4184"
"1.150","78.1692","16","0.1003","-0.1281","-1.1526","-67.8665","2.5840","73.1840","2306.5000","0.4680","481.4664","12.92211525","101.00749148","12362.7002","25.5053"
"1.200","78.2527","16","0.1485","-0.1391","-1.1319","-67.6582","3.8378","73.1625","2293.9999","0.4680","324.5153","12.92211912","101.00748236","12245.2998","26.5917"
"1.250","78.0159","16","0.2132","-0.1712","-1.1489","-67.5626","5.5286","73.1447","2281.5001","0.4680","224.5888","12.92212291","101.00747329","12029.6504","27.6770"
"1.300","77.9524","16","0.2815","-0.2068","-1.1312","-67.2450","7.3265","73.1544","2269.0001","0.4680","169.3387","12.92212688","101.00746401","11972.5498","28.7599"
"1.350","77.2859","16","0.3920","-0.2257","-1.1503","-66.7690","10.2547","73.1456","2260.0000","0.4680","119.9494","12.92213082","101.00745520","12093.5996","29.8375"
"1.400","76.3981","16","0.5052","-0.2466","-1.1503","-65.8515","13.2827","73.1682","2253.9999","0.4680","91.5415","12.92213501","101.00744654","11851.7002","30.9054"
"1.450","75.6913","16","0.6130","-0.2543","-1.1563","-64.8215","16.2100","73.1668","2241.4999","0.4374","74.3159","12.92213938","101.00743797","11875.5996","31.9612"
"1.500","75.5025","16","0.6709","-0.2386","-1.1872","-64.1836","17.8451","73.1564","2229.0001","0.4320","67.3385","12.92214363","101.00742947","11904.0498","33.0115"
"1.550","75.3362","16","0.6937","-0.2254","-1.1382","-63.2776","18.5576","73.1809","2216.5000","0.4320","64.6104","12.92214816","101.00742089","11843.5996","34.0591"
"1.600","74.9239","16","0.7195","-0.1938","-1.1275","-62.3306","19.3470","73.1957","2204.0000","0.4320","61.6348","12.92215277","101.00741251","11840.2002","35.1026"
"1.650","74.7101","16","0.7146","-0.1690","-1.1505","-61.3412","19.3058","73.1835","2191.4999","0.4320","61.5902","12.92215756","101.00740433","11766.5996","36.1415"
"1.700","74.5275","16","0.6842","-0.1321","-1.1362","-60.3472","18.5590","73.1866","2178.9999","0.4320","63.9119","12.92216253","101.00739621","11727.7002","37.1780"
"1.750","74.3166","16","0.6434","-0.1381","-1.1158","-59.6049","17.5090","73.2151","2166.5001","0.4320","67.5531","12.92216757","101.00738800","11687.2002","38.2118"
"1.800","73.8531","16","0.6386","-0.1523","-1.1029","-58.7041","17.4366","73.2265","2154.0000","0.4320","67.4102","12.92217270","101.00738005","11741.5000","39.2406"
"1.850","73.6678","16","0.6620","-0.1929","-1.1029","-57.7491","18.1445","73.2220","2150.0001","0.4320","64.6178","12.92217785","101.00737219","11651.9004","40.2646"
"1.900","73.1394","16","0.7056","-0.2302","-1.1323","-56.7231","19.4325","73.2113","2138.9999","0.4356","59.9021","12.92218318","101.00736466","11644.0996","41.2839"
"1.950","72.6102","16","0.7772","-0.2444","-1.1599","-55.8584","21.5296","73.2164","2126.4999","0.4806","53.6762","12.92218853","101.00735724","11626.6504","42.2963"
"2.000","71.9894","16","0.8151","-0.2306","-1.1583","-54.7697","22.7153","73.2760","2108.0000","0.5040","50.4395","12.92219413","101.00734988","11580.5498","43.3008"
"2.050","71.9665","16","0.8431","-0.2063","-1.1632","-53.6353","23.6315","73.3384","2091.5000","0.4734","48.4684","12.92219995","101.00734256","11493.4004","44.2998"
"2.100","71.4856","16","0.8951","-0.2194","-1.1429","-52.1364","25.2227","73.4148","2069.0000","0.4716","45.1073","12.92220602","101.00733540","11449.7500","45.2956"
"2.150","71.1798","16","0.9912","-0.1754","-1.1008","-50.6240","28.0813","73.5169","2053.0000","0.4914","40.3422","12.92221225","101.00732832","11301.0498","46.2867"
"2.200","70.8841","16","1.0146","-0.1484","-1.0832","-49.3019","28.8751","73.5965","2033.9999","0.4680","39.0702","12.92221858","101.00732154","11158.5498","47.2736"
"2.250","70.5827","16","1.0074","-0.1489","-1.0928","-47.8484","28.7798","73.6516","2021.5001","0.4986","39.0330","12.92222500","101.00731497","11128.4004","48.2557"
"2.300","70.2809","16","1.0358","-0.1816","-1.1515","-46.3807","29.7142","73.6592","2007.9999","0.5400","37.6438","12.92223141","101.00730868","11203.0996","49.2338"
"2.350","70.0131","16","1.0460","-0.1822","-1.1818","-44.9489","30.1492","73.6841","1986.5000","0.5400","36.9593","12.92223800","101.00730271","11203.5996","50.2082"
"2.400","69.7055","16","1.0556","-0.2048","-1.2056","-43.6600","30.5796","73.7123","1974.0000","0.5184","36.2790","12.92224472","101.00729674","11132.0000","51.1787"
"2.450","69.1338","16","1.0456","-0.2095","-1.2435","-41.8086","30.4545","73.7236","1961.5000","0.5346","36.1292","12.92225146","101.00729120","10994.5996","52.1429"
"2.500","69.0034","16","1.0254","-0.1925","-1.2439","-39.9322","30.0350","73.7385","1949.0000","0.5724","36.5648","12.92225855","101.00728585","10860.8496","53.1023"
"2.550","68.4544","16","1.0126","-0.1284","-1.2273","-39.1119","29.8086","73.7603","1936.5000","0.5400","36.5494","12.92226538","101.00728046","10912.5996","54.0567"
"2.600","67.9284","16","1.0084","-0.0877","-1.2361","-37.6054","29.7851","73.7387","1924.0000","0.5832","36.2972","12.92227230","101.00727557","10872.2002","55.0035"
"2.650","67.9706","16","0.9756","-0.0483","-1.2313","-35.6015","28.8884","73.7219","1911.5000","0.6120","37.4470","12.92227960","101.00727088","10948.0498","55.9476"
"2.700","68.3356","16","0.9100","0.0068","-1.2426","-34.3669","26.9830","73.7043","1900.0000","0.5688","40.3067","12.92228693","101.00726630","11064.7002","56.8942"
"2.750","68.4785","16","0.8750","0.0492","-1.2359","-33.2575","25.9429","73.6871","1896.5000","0.5040","42.0103","12.92229439","101.00726176","11108.2500","57.8440"
"2.800","68.7090","16","0.8722","0.0827","-1.2294","-32.0133","25.8295","73.6655","1883.9999","0.4824","42.3367","12.92230191","101.00725738","11253.5498","58.7966"
"2.850","68.6136","16","0.8750","0.1071","-1.2203","-30.9105","25.8586","73.6484","1871.5000","0.4374","42.2305","12.92230956","101.00725305","11342.0000","59.7506"
"2.900","68.9042","16","0.8900","0.1273","-1.2310","-29.3922","26.2342","73.6356","1869.0000","0.4680","41.8022","12.92231744","101.00724904","11472.0000","60.7057"
"2.950","68.8562","16","0.9346","0.1302","-1.2051","-28.0267","27.4644","73.6499","1856.5000","0.4680","39.9019","12.92232529","101.00724505","11508.7500","61.6620"
"3.000","68.9195","16","0.9781","0.1128","-1.1920","-26.7717","28.6554","73.6464","1850.0000","0.4464","38.2786","12.92233324","101.00724130","11572.2998","62.6186"
"3.050","69.3708","16","1.0063","0.0742","-1.2044","-25.2818","29.4051","73.6197","1841.5000","0.4626","37.5469","12.92234137","101.00723780","11539.0996","63.5789"
"3.100","69.4238","16","1.0914","0.0059","-1.2160","-23.2936","31.8469","73.6017","1830.0000","0.5040","34.6946","12.92234962","101.00723465","11630.5498","64.5425"
"3.150","69.4028","16","1.1795","0.0079","-1.2196","-21.5602","34.4188","73.5837","1826.5001","0.5040","32.0924","12.92235792","101.00723177","11408.5498","65.5065"
"3.200","69.4734","16","1.1896","-0.0240","-1.2075","-20.1736","34.7229","73.5843","1814.0000","0.4824","31.8437","12.92236627","101.00722896","11002.2998","66.4709"
"3.250","69.2870","16","1.1941","-0.0772","-1.1914","-18.4888","34.8903","73.5970","1801.5000","0.5292","31.6058","12.92237467","101.00722634","10902.0996","67.4344"
"3.300","68.9106","16","1.2216","-0.1256","-1.2160","-16.7269","35.7827","73.5945","1790.0000","0.5400","30.6502","12.92238303","101.00722412","10734.0000","68.3938"
"3.350","68.4164","16","1.2147","-0.1892","-1.1960","-14.6227","35.7189","73.5990","1786.5000","0.5526","30.4847","12.92239144","101.00722232","10679.2998","69.3474"
"3.400","68.2080","16","1.2377","-0.1978","-1.2006","-12.6592","36.5928","73.5991","1774.0000","0.5760","29.6660","12.92239996","101.00722076","10708.4004","70.2966"
"3.450","67.6209","16","1.2644","-0.1819","-1.1972","-10.9763","37.5870","73.6025","1770.0000","0.5454","28.6328","12.92240833","101.00721933","10750.5996","71.2397"
"3.500","67.2508","16","1.2806","-0.1362","-1.1992","-9.3090","38.2606","73.6016","1758.9999","0.5724","27.9747","12.92241679","101.00721827","11057.2002","72.1770"
"3.550","67.4679","16","1.2865","-0.0499","-1.2075","-7.4066","38.5790","73.5996","1746.5000","0.5526","27.8334","12.92242534","101.00721755","11121.9502","73.1131"
"3.600","67.1403","16","1.2887","0.0114","-1.2000","-5.4754","38.7030","73.5968","1740.0000","0.5760","27.6095","12.92243387","101.00721710","11081.4004","74.0479"
"3.650","67.0899","16","1.2797","0.0526","-1.2013","-3.3233","38.4359","73.6151","1731.5000","0.6066","27.7805","12.92244241","101.00721699","11199.7998","74.9802"
"3.700","67.6062","16","1.2714","0.0729","-1.1548","-1.4591","38.1495","73.6296","1720.0000","0.6120","28.2045","12.92245116","101.00721703","11227.0000","75.9159"
"3.750","68.0434","16","1.2618","0.1089","-1.1417","0.4884","37.8015","73.6365","1716.5000","0.6120","28.6482","12.92245992","101.00721750","11177.0498","76.8576"
"3.800","68.3732","16","1.2477","0.1171","-1.1446","2.4804","37.2872","73.6392","1704.0000","0.6120","29.1841","12.92246867","101.00721824","11279.1504","77.8049"
"3.850","68.1083","16","1.2410","0.1196","-1.1353","4.0249","36.9888","73.6574","1700.0000","0.6120","29.3056","12.92247728","101.00721902","11252.0498","78.7528"
"3.900","68.0087","16","1.2277","0.1251","-1.1172","5.7147","36.4926","73.6586","1689.0000","0.6120","29.6606","12.92248585","101.00722028","11288.0498","79.6982"
"3.950","68.0573","16","1.1587","0.0907","-1.1012","7.5573","34.3496","73.6567","1679.9999","0.6120","31.5336","12.92249432","101.00722173","11241.0498","80.6432"
"4.000","68.3395","16","1.0736","0.1033","-1.0841","9.5649","31.7629","73.6650","1674.0000","0.6336","34.2430","12.92250282","101.00722361","11260.2500","81.5902"
"4.050","68.7063","16","0.9767","0.1218","-1.0436","11.0291","28.8275","73.6757","1670.0000","0.6174","37.9324","12.92251137","101.00722553","11305.7500","82.5421"
"4.100","68.9443","16","0.9312","0.1004","-1.0301","12.1049","27.4060","73.6859","1660.0000","0.5724","40.0380","12.92251985","101.00722763","11240.7002","83.4981"
"4.150","69.1442","16","0.9060","0.1139","-1.0301","13.3315","26.6013","73.6838","1656.5000","0.5526","41.3689","12.92252842","101.00722999","11347.7998","84.4570"
"4.200","69.2597","16","0.8708","0.1475","-1.0134","14.9366","25.4957","73.6864","1650.0000","0.5544","43.2348","12.92253675","101.00723270","11284.5498","85.4177"
"4.250","69.7008","16","0.8363","0.1454","-1.0046","16.0603","24.3966","73.6967","1641.5000","0.5094","45.4704","12.92254527","101.00723545","11478.4004","86.3827"
"4.300","69.7094","16","0.8244","0.1255","-0.9776","16.8435","23.9646","73.6939","1640.0000","0.4680","46.2958","12.92255365","101.00723819","11465.5996","87.3508"
"4.350","69.9341","16","0.8466","0.0692","-0.9954","17.9282","24.5413","73.6771","1636.5000","0.4680","45.3535","12.92256200","101.00724133","11532.7500","88.3207"
"4.400","69.9718","16","0.8805","0.0610","-0.9844","19.6362","25.4876","73.6794","1630.0000","0.4896","43.6933","12.92257012","101.00724491","11557.1504","89.2924"
"4.450","69.8876","16","0.9364","0.0793","-0.9664","21.4423","27.0694","73.6829","1621.5000","0.5040","41.0905","12.92257811","101.00724879","11511.6504","90.2640"
"4.500","70.4156","16","1.0047","0.0734","-0.9697","22.8170","28.9912","73.6756","1620.0000","0.5004","38.6566","12.92258621","101.00725280","11664.7998","91.2382"
"4.550","70.3004","16","1.0417","0.0882","-0.9809","23.8401","30.0120","73.6593","1616.5000","0.4554","37.2806","12.92259418","101.00725685","11630.2998","92.2147"
"4.600","70.2932","16","1.0542","0.0994","-0.9623","25.1815","30.3107","73.6545","1610.0000","0.4536","36.9094","12.92260196","101.00726107","11618.8496","93.1912"
"4.650","70.6369","16","1.0734","0.1116","-0.9308","26.9278","30.7949","73.6618","1601.5000","0.4986","36.5068","12.92260971","101.00726579","11591.8496","94.1699"
"4.700","70.9883","16","1.0941","0.1152","-0.9142","28.6408","31.3090","73.6438","1600.0000","0.5364","36.0859","12.92261740","101.00727076","11493.0996","95.1534"
"4.750","71.2088","16","1.0585","0.1221","-0.9117","30.0724","30.2104","73.6339","1596.5000","0.5040","37.5144","12.92262496","101.00727592","11531.5996","96.1407"
"4.800","71.2296","16","1.0307","0.1094","-0.9022","31.6029","29.3364","73.6334","1590.0000","0.5256","38.6433","12.92263227","101.00728123","11634.1504","97.1298"
"4.850","71.2551","16","1.0398","0.1156","-0.8851","33.2103","29.5238","73.6388","1581.5001","0.5094","38.4117","12.92263949","101.00728670","11688.0996","98.1195"
"4.900","71.6353","16","1.0745","0.1203","-0.8485","34.6551","30.4305","73.6468","1579.0000","0.5040","37.4661","12.92264677","101.00729246","11747.9502","99.1123"
"4.950","72.0134","16","1.0475","0.1259","-0.8334","35.7538","29.5881","73.6375","1570.0001","0.5040","38.7362","12.92265391","101.00729814","11837.7500","100.1099"
"5.000","71.8010","16","0.9533","0.1576","-0.8142","37.1725","26.8470","73.6413","1564.0000","0.5040","42.5653","12.92266086","101.00730407","11785.5000","101.1082"
"5.050","72.1557","16","0.8723","0.1432","-0.8018","38.6082","24.4764","73.6336","1559.9999","0.5040","46.9185","12.92266775","101.00731014","11782.9502","102.1079"
"5.100","72.4685","16","0.8219","0.1474","-0.7668","40.0052","22.9836","73.6375","1550.0000","0.4680","50.1824","12.92267449","101.00731649","11739.9004","103.1123"
"5.150","72.9117","16","0.7958","0.1610","-0.7541","41.1276","22.1769","73.6323","1546.5000","0.4554","52.3260","12.92268131","101.00732291","11798.0000","104.1220"
"5.200","73.1934","16","0.7627","0.1713","-0.7428","42.0346","21.1737","73.6290","1540.0000","0.4104","55.0168","12.92268804","101.00732937","11815.5498","105.1363"
"5.250","73.2968","16","0.6960","0.1494","-0.7091","42.7788","19.2448","73.6212","1531.5000","0.3960","60.6165","12.92269470","101.00733590","11901.9502","106.1540"
"5.300","73.6837","16","0.6330","0.1077","-0.7080","43.4747","17.4437","73.6185","1530.0000","0.3960","67.2286","12.92270131","101.00734262","11881.7500","107.1749"
"5.350","73.8767","16","0.5839","0.0808","-0.6907","44.3625","16.0508","73.6059","1526.5000","0.4086","73.2542","12.92270788","101.00734942","12006.7998","108.1994"
"5.400","73.7724","16","0.5276","0.0758","-0.6858","45.4973","14.4783","73.5951","1520.0000","0.4536","81.0953","12.92271417","101.00735635","11980.2500","109.2247"
"5.450","73.7939","16","0.4807","0.0582","-0.6776","46.3058","13.1684","73.5826","1511.5000","0.4680","89.1881","12.92272042","101.00736333","12005.3496","110.2495"
"5.500","73.9705","16","0.4633","0.0198","-0.6514","46.7852","12.6753","73.5772","1508.9999","0.4680","92.8795","12.92272677","101.00737033","12044.0000","111.2757"
"5.550","74.0848","16","0.4378","0.0509","-0.6565","47.3128","11.9709","73.5432","1500.0000","0.4806","98.4971","12.92273302","101.00737756","12050.4004","112.3038"
"5.600","74.0960","16","0.4311","0.0795","-0.6633","47.6345","11.7722","73.5097","1500.0000","0.5040","100.1745","12.92273924","101.00738470","12100.4502","113.3327"
"5.650","74.1022","16","0.4067","0.0942","-0.6665","48.1229","11.0865","73.4849","1491.5000","0.5040","106.3794","12.92274531","101.00739190","12121.7002","114.3623"
"5.700","74.5964","16","0.3689","0.0967","-0.6675","48.9251","10.0339","73.4458","1490.0000","0.5040","118.3223","12.92275143","101.00739945","12181.5000","115.3952"
"5.750","74.9378","16","0.3305","0.1138","-0.6605","49.4511","8.9686","73.4316","1486.5000","0.5040","132.9834","12.92275754","101.00740689","12170.5996","116.4333"
"5.800","75.0210","16","0.3370","0.1618","-0.6591","49.8578","9.1173","73.4078","1480.0000","0.5040","130.9590","12.92276356","101.00741442","12229.5000","117.4746"
"5.850","75.2780","16","0.3381","0.1836","-0.6625","50.1873","9.1138","73.3912","1480.0000","0.5040","131.4578","12.92276954","101.00742191","12249.7500","118.5185"
"5.900","75.6231","16","0.3510","0.1857","-0.6445","50.7193","9.4192","73.3757","1470.0000","0.5004","127.7791","12.92277557","101.00742970","12297.4502","119.5664"
"5.950","75.8794","16","0.3436","0.1707","-0.6275","51.3495","9.1844","73.3672","1466.5000","0.4680","131.4899","12.92278142","101.00743754","12321.5498","120.6184"
"6.000","76.1052","16","0.2974","0.1819","-0.6389","51.5617","7.9169","73.3541","1460.0000","0.4680","152.9948","12.92278741","101.00744527","12356.6504","121.6736"
"6.050","76.4239","16","0.2556","0.1735","-0.6225","51.7603","6.7755","73.3371","1460.0000","0.4680","179.5179","12.92279340","101.00745316","12393.5000","122.7334"
"6.100","77.1461","16","0.2143","0.1590","-0.6016","52.2193","5.6577","73.3239","1450.0000","0.4644","217.0185","12.92279934","101.00746118","12414.5000","123.7999"
"6.150","77.3863","16","0.1921","0.1465","-0.5953","52.6099","5.0533","73.3288","1450.0000","0.4320","243.7279","12.92280520","101.00746917","12447.7002","124.8725"
"6.200","77.2929","16","0.1622","0.1457","-0.5909","52.7377","4.2537","73.3179","1444.0000","0.4320","289.1970","12.92281114","101.00747709","12498.8496","125.9468"
"6.250","77.2739","15","0.1132","0.1332","-0.5708","52.7039","2.9587","73.3171","1440.0001","0.4320","415.6733","12.92281709","101.00748494","12501.5000","127.0204"
"6.300","77.7816","15","0.0834","0.1117","-0.5500","53.2332","2.1722","73.3275","1439.0000","0.4320","569.8976","12.92282297","101.00749310","12529.9502","128.0972"
"6.350","78.0702","15","0.0369","0.1066","-0.5579","52.9907","0.9595","73.3041","1429.9999","0.4320","1294.9976","12.92282888","101.00750112","12560.8496","129.1791"
"6.400","78.3323","15","0.0250","0.1144","-0.5529","52.9718","0.6474","73.2839","1424.0000","0.4320","1925.6022","12.92283489","101.00750916","12599.1504","130.2654"
"6.450","78.1742","15","0.0278","0.1226","-0.5413","53.1424","0.7200","73.2964","1420.0000","0.4320","1728.0629","12.92284078","101.00751710","12632.5498","131.3527"
"6.500","78.6495","15","0.0217","0.1299","-0.5106","53.1241","0.5586","73.2995","1419.0000","0.4320","2240.7896","12.92284679","101.00752519","12666.1504","132.4418"
"6.550","78.7965","15","0.0254","0.1479","-0.5153","53.0229","0.6533","73.2881","1410.0000","0.4320","1919.4769","12.92285284","101.00753325","12695.4502","133.5347"
"6.600","79.2280","15","0.0548","0.1612","-0.4960","53.1537","1.4034","73.2853","1410.0000","0.4320","898.5071","12.92285887","101.00754144","12718.7998","134.6319"
"6.650","79.4236","15","0.0595","0.1365","-0.4887","53.3744","1.5201","73.2860","1401.5000","0.4320","831.5604","12.92286474","101.00754968","12761.0000","135.7340"
"6.700","79.7065","15","0.0503","0.1157","-0.4532","53.2872","1.2807","73.3103","1400.0000","0.4320","990.5103","12.92287087","101.00755779","12767.7002","136.8392"
"6.750","79.8949","15","0.0294","0.1042","-0.4695","53.4223","0.7457","73.2999","1396.5000","0.4320","1705.2712","12.92287683","101.00756600","12808.5996","137.9474"
"6.800","80.1034","15","0.0485","0.1206","-0.4389","53.6499","1.2286","73.3238","1390.0000","0.4320","1037.7043","12.92288287","101.00757427","12832.0498","139.0583"
"6.850","80.1662","15","0.0251","0.1102","-0.4231","53.6186","0.6345","73.3445","1390.0000","0.4320","2010.7563","12.92288889","101.00758248","12859.0498","140.1714"
"6.900","80.2427","15","0.0216","0.1046","-0.4258","53.4646","0.5437","73.3399","1380.0000","0.4320","2348.7542","12.92289494","101.00759063","12883.2500","141.2856"
"6.950","80.4684","15","0.0229","0.0899","-0.4047","53.3783","0.5753","73.3688","1380.0000","0.4320","2226.0720","12.92290111","101.00759878","12903.4004","142.4017"
"7.000","80.6743","15","0.0058","0.1009","-0.3967","53.4252","0.1457","73.3822","1374.0000","0.4320","8812.3525","12.92290717","101.00760707","12913.7998","143.5206"
"7.050","81.0284","15","-0.0070","0.0911","-0.4039","53.4978","-0.1765","73.3737","1370.0000","0.4320","7307.4565","12.92291322","101.00761549","12953.5498","144.6436"
"7.100","81.1739","15","0.0030","0.0935","-0.3904","53.6261","0.0751","73.3812","1369.0000","0.4320","10000.0000","12.92291925","101.00762384","12980.1504","145.7698"
"7.150","81.2465","15","-0.0030","0.1015","-0.3637","53.6779","-0.0752","73.4110","1360.0000","0.4320","10000.0000","12.92292541","101.00763211","13018.0498","146.8976"
"7.200","81.4044","15","-0.0167","0.0885","-0.3450","53.6454","-0.4162","73.3836","1360.0000","0.4320","3113.0486","12.92293145","101.00764064","13038.4004","148.0272"
"7.250","81.6593","15","-0.0114","0.0898","-0.3507","53.5321","-0.2824","73.3316","1351.5000","0.4320","4601.7871","12.92293743","101.00764913","13067.2998","149.1595"
"7.300","81.7095","15","-0.0072","0.0849","-0.3433","53.4006","-0.1774","73.2802","1350.0000","0.4320","7329.8325","12.92294354","101.00765769","13106.8496","150.2939"
"7.350","81.7297","15","-0.0178","0.0681","-0.3347","53.4764","-0.4411","73.2301","1346.5000","0.4320","2948.6934","12.92294956","101.00766626","13131.0996","151.4289"
"7.400","81.8366","15","-0.0162","0.0724","-0.3411","53.4575","-0.4003","73.1786","1340.0000","0.4320","3253.5635","12.92295563","101.00767483","13109.0498","152.5644"
"7.450","82.1421","15","-0.0014","0.0806","-0.3261","53.3933","-0.0343","73.1420","1340.0000","0.4320","10000.0000","12.92296174","101.00768346","13158.7500","153.7034"
"7.500","82.3942","15","0.0356","0.0902","-0.3042","53.4096","0.8764","73.1295","1330.0000","0.4320","1496.3251","12.92296788","101.00769209","13160.5000","154.8460"
"7.550","82.4110","15","0.0528","0.0981","-0.2807","53.5257","1.2980","73.1112","1330.0000","0.4194","1010.5220","12.92297395","101.00770069","13190.2500","155.9903"
"7.600","82.5530","15","0.0507","0.0880","-0.2724","53.6724","1.2427","73.0981","1324.0000","0.3960","1057.2771","12.92298001","101.00770925","13194.0996","157.1354"
"7.650","82.8562","15","0.0545","0.0855","-0.2745","53.6957","1.3346","73.0591","1320.0001","0.3960","988.1069","12.92298611","101.00771800","13238.2500","158.2841"
"7.700","82.7745","15","0.0419","0.1005","-0.2572","53.8621","1.0246","73.0366","1319.0000","0.3996","1285.7759","12.92299228","101.00772667","13259.7002","159.4346"
"7.750","83.1477","15","0.0162","0.0859","-0.2229","53.8861","0.3961","73.0319","1309.9999","0.4320","3341.2209","12.92299835","101.00773536","13270.0498","160.5872"
"7.800","83.2362","15","0.0022","0.0786","-0.2160","53.7876","0.0530","73.0102","1304.0000","0.4320","10000.0000","12.92300449","101.00774406","13298.3496","161.7427"
"7.850","83.1763","15","-0.0126","0.0588","-0.2314","53.6583","-0.3051","72.9710","1300.0000","0.4320","4339.5151","12.92301075","101.00775262","13291.7998","162.8985"
"7.900","83.4763","15","-0.0381","0.0489","-0.1946","53.6281","-0.9236","72.9691","1299.0000","0.4320","1438.4138","12.92301683","101.00776138","13306.1504","164.0558"
"7.950","83.4969","15","-0.0577","0.0693","-0.1782","53.5234","-1.3977","72.9560","1290.0000","0.4320","950.7507","12.92302305","101.00777001","13335.2998","165.2150"
