"Format","AiM CSV File"
"Session","1FK"
"Vehicle","13"
"Racer","Jamie"
"Championship","ROTAX"
"Comment",""
"Date","Thursday, September 12, 2024"
"Time","5:51 PM"
"Sample Rate","20"
"Duration","659.995"
"Segment","Session"
"Beacon Markers","10.972","69.693","120.856","172.865","223.341","274.213","324.348","374.68","425.128","475.575","525.973","576.469","659.995"
"Segment Times","0:10.972","0:58.721","0:51.163","0:52.009","0:50.476","0:50.872","0:50.135","0:50.332","0:50.448","0:50.447","0:50.398","0:50.496","1:23.526"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RPM","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","rpm","m"

"0.000","0.3618","10","0.0000","0.0000","-32.4311","16.4236","0.0000","12.4008","1800.0000","0.5040","10000.0000","1.42308764","103.75884679","0.0000","0.0000"
"0.050","0.3369","10","0.0000","0.0000","-32.1785","52.8108","0.0000","12.4213","1800.0000","0.5040","10000.0000","1.42308759","103.75884679","0.0000","0.0039"
"0.100","0.2296","10","0.0000","0.0000","-42.4732","133.9258","0.0000","12.4828","1800.0000","0.5580","10000.0000","1.42308745","103.75884679","0.0000","0.0078"
"0.150","0.2686","10","0.0000","0.0000","-32.9140","68.4114","0.0000","12.4848","1792.5000","0.6390","10000.0000","1.42308751","103.75884686","0.0000","0.0111"
"0.200","0.4025","10","0.0000","0.0000","-19.8685","61.0109","0.0000","12.4977","1790.0000","0.6840","10000.0000","1.42308762","103.75884695","0.0000","0.0156"
"0.250","0.3694","10","0.0000","0.0000","-20.4574","32.6378","0.0000","12.4877","1790.0000","0.5760","10000.0000","1.42308772","103.75884685","0.0000","0.0211"
"0.300","0.2257","10","0.0000","0.0000","-37.2870","59.1086","0.0000","12.4981","1790.0000","0.6300","10000.0000","1.42308771","103.75884676","0.0000","0.0250"
"0.350","0.2768","10","0.0000","0.0000","-30.4759","140.1047","0.0000","12.5246","1790.0000","0.5760","10000.0000","1.42308764","103.75884670","0.0000","0.0284"
"0.400","0.2621","10","0.0000","0.0000","-16.8961","176.0845","0.0000","12.5588","1780.0000","0.5040","10000.0000","1.42308770","103.75884654","0.0000","0.0322"
"0.450","0.1178","10","0.0000","0.0000","-56.4775","70.5565","0.0000","12.5702","1780.0000","0.5670","10000.0000","1.42308788","103.75884656","673.9200","0.0347"
"0.500","0.1189","10","0.0000","0.0000","-48.9063","2.7170","0.0000","12.5655","1780.0000","0.5220","10000.0000","1.42308788","103.75884638","1169.5200","0.0363"
"0.550","0.1280","10","0.0000","0.0000","-45.6214","-86.6080","0.0000","12.5477","1780.0000","0.5850","10000.0000","1.42308782","103.75884631","1271.5601","0.0380"
"0.600","0.2305","10","0.0000","0.0000","-31.4801","-78.5569","0.0000","12.4771","1780.0000","0.6840","10000.0000","1.42308790","103.75884616","1033.0800","0.0404"
"0.650","0.3769","10","0.0000","0.0000","-30.6446","-97.0070","0.0000","12.3978","1770.0000","0.6840","10000.0000","1.42308771","103.75884601","979.8000","0.0446"
"0.700","0.6881","10","0.0000","0.0000","-17.4346","-120.8715","0.0000","12.3831","1770.0000","0.6840","10000.0000","1.42308760","103.75884577","978.0000","0.0521"
"0.750","0.8275","10","0.0000","0.0000","-13.1841","-121.2833","0.0000","12.3847","1770.0000","0.6840","10000.0000","1.42308749","103.75884555","952.0800","0.0628"
"0.800","1.0440","10","-0.0099","0.1750","-10.9119","-134.2493","0.0000","12.4246","1770.0000","0.6120","10000.0000","1.42308719","103.75884544","941.4000","0.0755"
"0.850","1.3620","10","0.0050","0.1830","-8.9466","-130.9638","0.0000","12.4231","1760.0000","0.6480","10000.0000","1.42308701","103.75884503","946.7600","0.0922"
"0.900","2.0283","10","0.0323","0.1797","-6.6560","-123.9928","0.0000","12.4056","1760.0000","0.6660","10000.0000","1.42308669","103.75884441","938.3600","0.1162"
"0.950","2.0929","10","0.0566","0.1538","-6.2866","-112.6905","0.0000","12.3942","1760.0000","0.7110","10000.0000","1.42308665","103.75884400","938.0000","0.1452"
"1.000","2.2314","10","0.0584","0.1113","-4.8090","-113.7527","0.0000","12.4454","1760.0000","0.7200","10000.0000","1.42308646","103.75884363","935.1200","0.1749"
"1.050","2.5905","10","0.0440","0.0587","-3.1813","-118.1640","0.0000","12.5254","1750.0000","0.6840","10000.0000","1.42308615","103.75884320","923.4800","0.2089"
"1.100","2.4951","10","0.0354","0.0223","-3.6295","-113.2895","0.0000","12.5115","1750.0000","0.7020","10000.0000","1.42308608","103.75884288","942.2000","0.2443"
"1.150","2.3903","10","0.0248","-0.0080","-4.7870","-103.6554","0.0000","12.4579","1750.0000","0.7470","10000.0000","1.42308616","103.75884252","927.6400","0.2782"
"1.200","2.4109","10","0.0066","-0.0268","-5.0789","-104.6383","0.0000","12.4258","1750.0000","0.7560","10000.0000","1.42308610","103.75884219","927.0000","0.3115"
"1.250","2.3554","10","0.0047","-0.0513","-5.1393","-108.6243","0.0000","12.4254","1740.0000","0.7470","10000.0000","1.42308590","103.75884182","937.5600","0.3447"
"1.300","2.0322","10","-0.0074","-0.0447","-5.4114","-115.2257","0.0000","12.4239","1740.0000","0.7200","10000.0000","1.42308578","103.75884178","939.9200","0.3749"
"1.350","1.8540","10","-0.0091","-0.0095","-5.8381","-118.1127","0.0000","12.4279","1740.0000","0.7470","10000.0000","1.42308567","103.75884165","926.5600","0.4020"
"1.400","2.0973","10","-0.0046","0.0316","-4.9513","-117.5927","0.0000","12.4296","1740.0000","0.7560","10000.0000","1.42308556","103.75884126","926.0000","0.4290"
"1.450","2.4552","10","0.0117","0.0191","-4.6159","-112.2063","0.0000","12.4151","1730.0000","0.7560","10000.0000","1.42308545","103.75884064","941.3600","0.4610"
"1.500","2.4711","10","-0.0061","0.0154","-4.7365","-107.7493","0.0000","12.4078","1730.0000","0.7740","10000.0000","1.42308538","103.75884029","932.4000","0.4954"
"1.550","2.3104","10","-0.0317","0.0217","-5.2991","-106.6869","0.0000","12.3933","1730.0000","0.7920","10000.0000","1.42308532","103.75883995","938.7200","0.5287"
"1.600","2.4746","10","-0.0129","-0.0064","-5.0726","-109.5005","0.0000","12.3906","1730.0000","0.7920","10000.0000","1.42308511","103.75883949","944.7600","0.5616"
"1.650","2.4331","10","0.0047","-0.0186","-5.0797","-110.5436","0.0000","12.3822","1730.0000","0.7920","10000.0000","1.42308509","103.75883909","945.0000","0.5956"
"1.700","2.2668","10","0.0004","-0.0295","-5.8734","-113.9464","0.0000","12.3797","1725.0000","0.7920","10000.0000","1.42308503","103.75883891","928.6800","0.6284"
"1.750","1.9263","10","-0.0050","-0.0568","-7.1108","-116.1189","0.0000","12.3553","1720.0000","0.7650","10000.0000","1.42308496","103.75883878","943.3600","0.6576"
"1.800","1.7299","10","0.0060","-0.0905","-7.9826","-118.6852","0.0000","12.3371","1720.0000","0.7560","10000.0000","1.42308494","103.75883868","1346.2400","0.6831"
"1.850","1.8187","10","0.0309","-0.0963","-8.0102","-117.8228","0.0000","12.3337","1720.0000","0.7650","10000.0000","1.42308495","103.75883827","1558.8400","0.7079"
"1.900","1.7928","10","0.0514","-0.0766","-7.4389","-113.0167","0.0000","12.3740","1720.0000","0.7920","10000.0000","1.42308498","103.75883795","1304.9200","0.7330"
"1.950","1.7217","10","0.0652","-0.0500","-6.8082","-99.5681","0.0000","12.4202","1720.0000","0.8190","10000.0000","1.42308515","103.75883755","1088.5601","0.7574"
"2.000","1.6716","10","0.0635","-0.0460","-6.3811","-92.3255","0.0000","12.4335","1710.0000","0.8280","10000.0000","1.42308529","103.75883727","1080.0000","0.7810"
"2.050","1.4594","10","0.0385","-0.0477","-7.4848","-91.8592","0.0000","12.4388","1710.0000","0.8280","10000.0000","1.42308542","103.75883707","968.6400","0.8027"
"2.100","1.2290","10","0.0161","-0.0402","-8.6855","-88.9083","0.0000","12.4369","1710.0000","0.8280","10000.0000","1.42308560","103.75883698","980.3200","0.8211"
"2.150","1.1914","10","-0.0082","-0.0519","-9.8732","-90.6362","0.0000","12.4386","1710.0000","0.8280","10000.0000","1.42308571","103.75883675","1177.8000","0.8379"
"2.200","1.1201","10","-0.0392","-0.0659","-9.9753","-104.8795","0.0000","12.4424","1710.0000","0.8280","10000.0000","1.42308574","103.75883642","1237.8400","0.8540"
"2.250","1.0156","10","0.0000","0.0000","-10.4417","-116.4678","0.0000","12.4729","1707.5000","0.7920","10000.0000","1.42308575","103.75883621","982.7200","0.8687"
"2.300","0.9931","10","0.0000","0.0000","-9.6196","-119.5912","0.0000","12.4880","1700.0000","0.7920","10000.0000","1.42308591","103.75883600","982.5600","0.8828"
"2.350","0.7025","10","0.0000","0.0000","-11.9652","-121.2878","0.0000","12.4998","1700.0000","0.7650","10000.0000","1.42308620","103.75883592","983.0000","0.8947"
"2.400","0.5646","10","0.0000","0.0000","-16.5719","-117.2837","0.0000","12.4785","1700.0000","0.7560","10000.0000","1.42308636","103.75883579","944.6000","0.9035"
"2.450","0.3040","10","0.0000","0.0000","-28.2742","-102.6696","0.0000","12.5083","1700.0000","0.7110","10000.0000","1.42308660","103.75883572","1446.0400","0.9093"
"2.500","0.1771","10","0.0000","0.0000","-41.4525","-138.4198","0.0000","12.5478","1695.0001","0.5940","10000.0000","1.42308684","103.75883564","1421.8800","0.9125"
"2.550","0.1246","10","0.0000","0.0000","-63.1447","63.0796","0.0000","12.5779","1690.0001","0.4770","10000.0000","1.42308695","103.75883550","1226.0800","0.9146"
"2.600","0.2219","10","0.0000","0.0000","-41.5921","62.8709","0.0000","12.5560","1690.0001","0.7200","10000.0000","1.42308716","103.75883553","972.2400","0.9169"
"2.650","0.3510","10","0.0000","0.0000","-24.6026","96.3799","0.0000","12.5680","1690.0001","0.7920","10000.0000","1.42308731","103.75883548","1514.9600","0.9210"
"2.700","0.4009","10","0.0000","0.0000","-18.2955","134.6638","0.0000","12.5976","1690.0001","0.7200","10000.0000","1.42308724","103.75883535","1789.5200","0.9263"
"2.750","0.3321","9","0.0000","0.0000","-20.7441","99.7974","0.0000","12.5856","1690.0001","0.8100","10000.0000","1.42308731","103.75883537","1561.9200","0.9315"
"2.800","0.3396","9","0.0000","0.0000","-25.8411","75.6610","0.0000","12.5641","1679.9999","0.8280","10000.0000","1.42308743","103.75883542","1376.3199","0.9361"
"2.850","0.7332","9","0.0000","0.0000","-13.1253","101.1670","0.0000","12.5061","1679.9999","0.9000","10000.0000","1.42308737","103.75883576","1171.2400","0.9441"
"2.900","0.5015","9","0.0000","0.0000","-17.9814","91.0709","0.0000","12.5543","1679.9999","0.8820","10000.0000","1.42308743","103.75883563","1496.1200","0.9529"
"2.950","0.2124","9","0.0000","0.0000","-34.9607","88.9822","0.0000","12.5987","1679.9999","0.7830","10000.0000","1.42308742","103.75883537","1674.1600","0.9577"
"3.000","0.1347","9","0.0000","0.0000","-64.0252","-48.5930","0.0000","12.5569","1679.9999","0.5760","10000.0000","1.42308743","103.75883516","1427.5601","0.9601"
"3.050","0.2082","9","0.0000","0.0000","-44.3273","-144.4157","0.0000","12.5249","1679.9999","0.5400","10000.0000","1.42308744","103.75883502","1595.5601","0.9626"
"3.100","0.3230","9","0.0000","0.0000","-32.9617","-125.2762","0.0000","12.5025","1675.0000","0.7020","10000.0000","1.42308744","103.75883486","1569.4000","0.9663"
"3.150","0.5596","9","0.0000","0.0000","-16.1806","-84.9205","0.0000","12.5060","1670.0000","0.9180","10000.0000","1.42308751","103.75883451","1369.2800","0.9722"
"3.200","0.4467","9","0.0000","0.0000","-17.5869","-74.8378","0.0000","12.5090","1670.0000","0.9000","10000.0000","1.42308753","103.75883452","1763.2400","0.9795"
"3.250","0.4205","9","0.0000","0.0000","-24.5875","1.1835","0.0000","12.4480","1670.0000","0.5040","10000.0000","1.42308766","103.75883482","1869.2800","0.9856"
"3.300","0.3809","9","0.0000","0.0000","-31.2787","12.6158","0.0000","12.4063","1670.0000","0.5400","10000.0000","1.42308773","103.75883489","1642.6000","0.9910"
"3.350","0.3030","9","0.0000","0.0000","-55.0974","26.7582","0.0000","12.3626","1670.0000","0.5220","10000.0000","1.42308774","103.75883489","2142.7600","0.9959"
"3.400","0.2546","9","0.0000","0.0000","-58.7295","-87.6555","0.0000","12.3350","1670.0000","0.6120","10000.0000","1.42308775","103.75883454","2051.6799","0.9998"
"3.450","0.3225","9","0.0000","0.0000","-48.4040","-83.9593","0.0000","12.3169","1670.0000","0.7290","10000.0000","1.42308778","103.75883444","2357.0801","1.0039"
"3.500","0.3224","9","0.0000","0.0000","-48.4946","-52.7177","0.0000","12.3026","1665.0000","0.6660","10000.0000","1.42308785","103.75883429","2359.4399","1.0084"
"3.550","0.3439","9","0.0000","0.0000","-40.0107","-72.2029","0.0000","12.3029","1660.0000","0.7920","10000.0000","1.42308792","103.75883410","2311.0000","1.0129"
"3.600","0.2902","9","0.0000","0.0000","-50.6217","-65.0772","0.0000","12.2944","1660.0000","0.6840","10000.0000","1.42308794","103.75883417","2444.3601","1.0175"
"3.650","0.3993","9","0.0000","0.0000","-39.7057","29.6238","0.0000","12.2563","1660.0000","0.5670","10000.0000","1.42308804","103.75883446","2196.5601","1.0224"
"3.700","0.3092","9","0.0000","0.0000","-57.2826","90.3333","0.0000","12.2690","1660.0000","0.5580","10000.0000","1.42308799","103.75883436","2420.2400","1.0274"
"3.750","0.2384","9","0.0000","0.0000","-66.3282","-30.7746","0.0000","12.2783","1660.0000","0.5760","10000.0000","1.42308801","103.75883413","2468.3999","1.0311"
"3.800","0.2621","9","0.0000","0.0000","-60.2650","87.5072","0.0000","12.2535","1660.0000","0.6120","10000.0000","1.42308804","103.75883416","2521.8401","1.0346"
"3.850","0.3573","9","0.0000","0.0000","-48.7460","114.8939","0.0000","12.1952","1660.0000","0.7020","10000.0000","1.42308803","103.75883420","2508.6399","1.0389"
"3.900","0.4635","10","0.0000","0.0000","-33.0164","133.2804","0.0000","12.1720","1660.0000","0.7200","10000.0000","1.42308797","103.75883420","2512.8000","1.0448"
"3.950","0.3239","10","0.0000","0.0000","-46.6801","118.7895","0.0000","12.1946","1660.0000","0.6840","10000.0000","1.42308803","103.75883418","2565.8000","1.0504"
"4.000","0.6002","9","0.0000","0.0000","-23.6696","100.6976","0.0000","12.1803","1650.0000","0.9000","10000.0000","1.42308797","103.75883451","2514.2400","1.0563"
"4.050","1.2969","10","0.0000","0.0000","-12.1635","87.0949","0.0000","12.1065","1650.0000","0.9630","10000.0000","1.42308800","103.75883539","2567.6799","1.0705"
"4.100","1.1557","10","0.0122","0.0474","-13.1452","78.5454","0.0000","12.0855","1650.0000","0.9540","10000.0000","1.42308808","103.75883537","2596.8799","1.0875"
"4.150","1.1804","10","0.0314","0.0813","-13.1475","90.6376","0.0000","12.0604","1650.0000","0.9990","10000.0000","1.42308802","103.75883549","2466.4800","1.1035"
"4.200","1.3864","10","0.0655","0.0391","-10.5364","109.8069","0.0000","12.0385","1650.0000","0.9720","10000.0000","1.42308782","103.75883575","2297.8000","1.1212"
"4.250","1.4522","10","0.0916","0.0092","-10.6262","118.8649","0.0000","12.0132","1650.0000","0.9540","10000.0000","1.42308769","103.75883587","2011.6400","1.1410"
"4.300","1.3568","10","0.1010","-0.0034","-12.8383","127.4937","0.0000","11.9783","1650.0000","0.8820","10000.0000","1.42308756","103.75883583","2302.3999","1.1606"
"4.350","1.2827","10","0.1110","-0.0092","-12.8481","132.1619","0.0000","11.9436","1650.0000","0.8640","10000.0000","1.42308750","103.75883579","2504.1201","1.1788"
"4.400","1.2398","10","0.0989","-0.0317","-13.8197","135.3802","0.0000","11.9015","1650.0000","0.8280","10000.0000","1.42308739","103.75883568","2627.2000","1.1964"
"4.450","1.1169","10","0.0572","-0.0416","-17.2484","145.4279","0.0000","11.8460","1650.0000","0.7380","10000.0000","1.42308723","103.75883545","2616.6399","1.2128"
"4.500","0.9477","10","0.0000","0.0000","-21.2005","161.3289","0.0000","11.7775","1650.0000","0.5940","10000.0000","1.42308720","103.75883511","2610.2400","1.2267"
"4.550","0.9581","10","0.0000","0.0000","-23.4198","150.7345","0.0000","11.7141","1650.0000","0.6930","10000.0000","1.42308710","103.75883525","2505.3601","1.2401"
"4.600","0.9277","10","0.0000","0.0000","-25.7331","139.7918","0.0000","11.6534","1650.0000","0.7920","10000.0000","1.42308709","103.75883529","2256.2000","1.2532"
"4.650","0.9424","10","0.0000","0.0000","-25.6118","128.5754","0.0000","11.6109","1650.0000","0.9180","10000.0000","1.42308689","103.75883546","2227.7600","1.2662"
"4.700","0.9466","10","0.0000","0.0000","-25.2369","119.6571","0.0000","11.5858","1650.0000","0.9900","10000.0000","1.42308679","103.75883549","2239.4800","1.2792"
"4.750","1.0681","10","0.0000","0.0000","-21.8565","120.4413","0.0000","11.5641","1650.0000","1.0080","10000.0000","1.42308668","103.75883565","2417.6001","1.2932"
"4.800","1.2990","10","0.0256","0.0262","-19.1682","131.7899","0.0000","11.5205","1650.0000","0.9720","10000.0000","1.42308649","103.75883577","2567.0801","1.3094"
"4.850","1.4800","10","0.0560","0.0166","-16.9853","140.8674","0.0000","11.4807","1650.0000","0.8910","10000.0000","1.42308613","103.75883576","2617.1599","1.3291"
"4.900","1.0703","10","0.0866","0.0140","-25.2072","137.3660","0.0000","11.4289","1650.0000","0.8820","10000.0000","1.42308619","103.75883546","2573.8799","1.3468"
"4.950","1.0171","10","0.1087","0.0371","-25.9592","149.8507","0.0000","11.3928","1650.0000","0.7650","10000.0000","1.42308604","103.75883519","2255.2000","1.3608"
"5.000","1.1582","10","0.1118","0.0532","-24.0206","155.2354","0.0000","11.3590","1650.0000","0.7200","10000.0000","1.42308589","103.75883519","2059.6001","1.3759"
"5.050","1.4023","10","0.0581","0.0783","-17.0954","-178.8388","0.0000","11.3922","1650.0000","0.5670","10000.0000","1.42308545","103.75883447","2064.4800","1.3938"
"5.100","1.6195","10","0.0164","0.0714","-15.4762","-2.0276","0.0000","11.3720","1650.0000","0.5760","10000.0000","1.42308521","103.75883461","2343.3999","1.4150"
"5.150","1.8102","10","-0.0203","0.0634","-14.0823","173.5055","0.0000","11.3066","1650.0000","0.6390","10000.0000","1.42308504","103.75883477","2483.6399","1.4387"
"5.200","1.5409","10","-0.0500","0.0431","-17.9078","167.0063","0.0000","11.2350","1650.0000","0.6840","10000.0000","1.42308483","103.75883491","2476.5200","1.4625"
"5.250","1.6737","10","-0.0709","0.0324","-17.2160","161.2513","0.0000","11.1495","1650.0000","0.7830","10000.0000","1.42308469","103.75883519","2503.8401","1.4848"
"5.300","2.0242","10","-0.0795","0.0194","-15.1883","152.8424","0.0000","11.0682","1650.0000","0.9000","10000.0000","1.42308437","103.75883582","2299.5601","1.5105"
"5.350","1.9094","10","-0.0808","-0.0173","-16.6486","147.9895","0.0000","11.0132","1650.0000","0.9630","10000.0000","1.42308425","103.75883599","2157.5601","1.5384"
"5.400","1.6615","10","-0.0477","-0.0795","-20.0486","147.6304","0.0000","10.9709","1650.0000","0.9720","10000.0000","1.42308426","103.75883585","2544.6399","1.5633"
"5.450","1.5290","10","0.0009","-0.1055","-22.2628","148.8993","0.0000","10.9276","1650.0000","0.9630","10000.0000","1.42308418","103.75883579","2628.2000","1.5855"
"5.500","1.1610","10","0.0522","-0.1109","-28.9564","152.9731","0.0000","10.9091","1650.0000","0.9180","10000.0000","1.42308423","103.75883548","2507.1599","1.6040"
"5.550","0.8976","10","0.0167","-0.0301","-37.7748","165.0202","0.0000","10.8725","1650.0000","0.7920","10000.0000","1.42308428","103.75883508","2174.6399","1.6184"
"5.600","0.8335","10","0.0000","0.0000","-40.3582","-178.1954","0.0000","10.8551","1650.0000","0.7200","10000.0000","1.42308428","103.75883463","1929.6400","1.6303"
"5.650","0.8922","10","0.0000","0.0000","-37.6221","-155.3799","0.0000","10.8371","1660.0000","0.8190","10000.0000","1.42308426","103.75883425","2300.1599","1.6423"
"5.700","1.0323","10","0.0000","0.0000","-29.6200","-134.9772","0.0000","10.8214","1660.0000","0.9720","10000.0000","1.42308415","103.75883359","2495.5200","1.6556"
"5.750","1.1559","10","0.0000","0.0000","-26.7904","-123.7234","0.0000","10.8039","1660.0000","1.0440","10000.0000","1.42308411","103.75883314","2499.1599","1.6709"
"5.800","1.2059","10","0.0000","0.0000","-24.4734","-123.1261","0.0000","10.7683","1660.0000","1.0080","10000.0000","1.42308412","103.75883297","2492.2800","1.6873"
"5.850","0.8344","10","0.0118","0.0424","-41.3932","-107.0074","0.0000","10.6801","1660.0000","0.9450","10000.0000","1.42308432","103.75883321","2259.6799","1.7009"
"5.900","1.0272","10","0.0118","0.0149","-32.0375","-115.1427","0.0000","10.6631","1660.0000","0.9540","10000.0000","1.42308424","103.75883288","2267.2800","1.7137"
"5.950","1.2880","10","-0.0266","0.0136","-23.7298","-127.1990","0.0000","10.6459","1660.0000","0.9090","10000.0000","1.42308408","103.75883254","2159.5200","1.7298"
"6.000","1.3561","10","-0.0329","0.0337","-22.2496","-130.5212","0.0000","10.6178","1660.0000","0.9000","10000.0000","1.42308397","103.75883237","2462.2000","1.7482"
"6.050","1.3344","10","-0.0483","0.0252","-23.6842","-133.0063","0.0000","10.5795","1660.0000","0.9090","10000.0000","1.42308392","103.75883220","2500.9199","1.7668"
"6.100","1.2605","10","-0.0848","0.0043","-25.4707","-124.7639","0.0000","10.5249","1660.0000","0.9720","10000.0000","1.42308409","103.75883198","2512.5601","1.7850"
"6.150","1.0056","10","-0.1329","-0.0197","-34.1030","-139.7951","0.0000","10.4753","1660.0000","0.8460","10000.0000","1.42308419","103.75883222","2315.2400","1.8008"
"6.200","1.2139","10","-0.1959","-0.0127","-29.6713","-167.4156","0.0000","10.3674","1660.0000","0.6840","10000.0000","1.42308385","103.75883264","2098.6799","1.8158"
"6.250","1.1126","10","-0.2739","0.0474","-34.2632","-81.3844","0.0000","10.2949","1660.0000","0.6480","10000.0000","1.42308398","103.75883281","1895.1200","1.8314"
"6.300","1.6010","10","-0.3045","0.1761","-24.5359","155.8845","0.0000","10.1529","1660.0000","0.7020","10000.0000","1.42308372","103.75883386","2171.1599","1.8507"
"6.350","1.4515","10","-0.2841","0.3065","-29.9223","141.5467","0.0000","10.0231","1660.0000","0.7830","10000.0000","1.42308379","103.75883419","2440.2800","1.8724"
"6.400","2.8287","10","-0.2178","0.3602","-17.7320","91.0765","0.0000","9.7015","1660.0000","1.1160","10000.0000","1.42308436","103.75883726","2597.8799","1.9000"
"6.450","3.4581","10","-0.1736","0.3438","-15.5788","90.4208","0.0000","9.5575","1660.0000","1.1520","10000.0000","1.42308451","103.75883848","2631.8401","1.9442"
"6.500","3.8200","10","-0.1350","0.2889","-14.6173","86.3106","0.0000","9.4321","1660.0000","1.1520","10000.0000","1.42308474","103.75883943","2623.3999","1.9951"
"6.550","3.9913","10","-0.1116","0.1954","-14.4630","80.9433","-46.8066","9.3052","1660.0000","1.1520","1.3572","1.42308504","103.75884003","2638.3601","2.0493"
"6.600","4.0682","10","-0.1005","0.0741","-15.4001","77.4072","-53.9784","9.1349","1660.0000","1.1520","1.1995","1.42308539","103.75884055","2655.3201","2.1052"
"6.650","3.9861","10","-0.0705","-0.0357","-16.3923","73.9269","-36.9689","8.9904","1660.0000","1.1520","1.7161","1.42308581","103.75884068","2326.7200","2.1614"
"6.700","3.5608","10","-0.0107","-0.1543","-18.3554","77.5602","-8.5372","8.9521","1660.0000","1.1520","6.6382","1.42308593","103.75884040","2107.5601","2.2135"
"6.750","3.1333","10","0.0264","-0.2647","-21.1693","79.5413","0.0000","8.9119","1660.0000","1.1520","10000.0000","1.42308605","103.75884005","2099.0000","2.2603"
"6.800","2.5087","10","0.0811","-0.2940","-25.3502","87.5046","0.0000","8.9700","1660.0000","1.1520","10000.0000","1.42308606","103.75883934","2210.3601","2.3000"
"6.850","2.0446","10","0.0541","-0.3184","-30.1032","90.6815","0.0000","9.0164","1660.0000","1.1070","10000.0000","1.42308608","103.75883868","2519.3201","2.3312"
"6.900","1.6720","10","0.0199","-0.2548","-36.6447","85.7547","0.0000","9.0608","1660.0000","1.0440","10000.0000","1.42308622","103.75883812","2647.2000","2.3569"
"6.950","1.2945","10","0.0060","-0.1992","-49.7404","70.9635","0.0000","9.0693","1660.0000","0.9000","10000.0000","1.42308652","103.75883737","2647.2000","2.3776"
"7.000","1.0239","10","0.0000","0.0000","-67.6787","102.5496","0.0000","9.0185","1660.0000","0.6480","10000.0000","1.42308641","103.75883655","2652.7600","2.3939"
"7.050","1.0024","10","-0.0046","0.0343","-75.6614","-120.2656","0.0000","8.9920","1660.0000","0.5760","10000.0000","1.42308671","103.75883555","2650.1201","2.4078"
"7.100","1.2775","10","-0.0166","0.1628","-48.1402","-84.2926","0.0000","8.9725","1660.0000","0.8820","10000.0000","1.42308692","103.75883444","2657.6799","2.4236"
"7.150","1.6568","10","-0.0312","0.2150","-34.2800","-74.3645","0.0000","8.9515","1660.0000","0.9990","10000.0000","1.42308727","103.75883354","2641.6799","2.4439"
"7.200","2.0602","10","-0.0734","0.2430","-26.4345","-79.1618","0.0000","8.9313","1660.0000","1.0800","10000.0000","1.42308743","103.75883249","2386.6001","2.4693"
"7.250","2.4814","10","-0.1099","0.2669","-21.5176","-91.6911","0.0000","8.9351","1660.0000","1.1520","10000.0000","1.42308727","103.75883133","2144.6399","2.5015"
"7.300","2.6873","10","-0.1284","0.2728","-20.1950","-96.4719","0.0000","8.8772","1660.0000","1.1520","10000.0000","1.42308726","103.75883072","2289.5601","2.5369"
"7.350","3.1320","10","-0.1129","0.2435","-17.6239","-104.4949","0.0000","8.7695","1660.0000","1.1250","10000.0000","1.42308692","103.75882973","2567.6799","2.5775"
"7.400","3.5554","10","-0.0982","0.2091","-15.7543","-109.8937","0.0000","8.6667","1670.0000","1.1160","10000.0000","1.42308667","103.75882891","2635.6399","2.6235"
"7.450","4.2411","10","-0.0875","0.1878","-14.1608","-110.2290","-48.7915","8.5646","1670.0000","1.1430","1.3834","1.42308631","103.75882747","2672.5601","2.6781"
"7.500","4.9170","10","-0.0915","0.1736","-12.5472","-114.0368","-46.7703","8.4780","1670.0000","1.1340","1.6732","1.42308586","103.75882604","2644.2400","2.7422"
"7.550","4.8550","10","-0.0622","0.1548","-12.1736","-114.4602","-29.6965","8.5098","1670.0000","1.1520","2.6020","1.42308565","103.75882552","2490.3601","2.8106"
"7.600","4.5480","10","-0.0164","0.1296","-12.2847","-113.5638","-7.2905","8.5762","1670.0000","1.1520","9.9285","1.42308570","103.75882531","2218.0801","2.8761"
"7.650","4.6299","10","-0.0033","0.1092","-12.0668","-112.0950","-1.3903","8.5842","1670.0000","1.1430","53.0019","1.42308558","103.75882457","2198.3601","2.9401"
"7.700","4.7131","10","-0.0237","0.1037","-11.8758","-110.6891","-9.5454","8.5610","1670.0000","1.0980","7.8583","1.42308561","103.75882382","2562.8000","3.0044"
"7.750","5.4693","11","-0.0684","0.0992","-10.3232","-115.3896","-26.7407","8.5329","1670.0000","1.0530","3.2552","1.42308503","103.75882237","2665.3601","3.0748"
"7.800","5.7903","11","-0.1100","0.0810","-9.6224","-117.9620","-41.7000","8.4757","1670.0000","1.0080","2.2100","1.42308455","103.75882136","2636.3601","3.1530"
"7.850","5.9241","11","-0.1419","0.1051","-9.2635","-118.8485","-52.2321","8.4932","1660.0000","1.0080","1.8051","1.42308432","103.75882042","2640.7600","3.2345"
"7.900","6.0254","11","-0.1615","0.1078","-9.1218","-120.8980","-57.6410","8.4787","1660.0000","1.0080","1.6637","1.42308396","103.75881964","2435.5601","3.3175"
