"Format","AiM CSV File"
"Session","1FK"
"Vehicle","Mario"
"Racer","Joshua Tan"
"Championship",""
"Comment",""
"Date","Sunday, May 24, 2026"
"Time","12:16 PM"
"Sample Rate","20"
"Duration","660.993"
"Segment","Session"
"Beacon Markers","59.112","111.38","162.963","214.737","266.541","319.799","372.329","423.92","476.187","527.638","579.473","660.993"
"Segment Times","0:59.112","0:52.268","0:51.583","0:51.774","0:51.804","0:53.258","0:52.530","0:51.591","0:52.267","0:51.451","0:51.835","1:21.520"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RPM","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","rpm","m"

"0.000","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2980.0000","0.0000"
"0.050","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2978.3201","0.1411"
"0.100","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2958.2000","0.2822"
"0.150","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2939.0000","0.4234"
"0.200","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2816.7200","0.5645"
"0.250","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2725.0801","0.7056"
"0.300","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2638.5601","0.8467"
"0.350","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2671.2400","0.9878"
"0.400","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2445.4399","1.1290"
"0.450","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2471.8401","1.2701"
"0.500","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2585.0000","1.4112"
"0.550","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2583.8000","1.5523"
"0.600","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2564.0000","1.6935"
"0.650","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2506.5200","1.8346"
"0.700","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2637.5601","1.9757"
"0.750","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2621.0000","2.1168"
"0.800","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2618.6799","2.2579"
"0.850","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2595.4399","2.3991"
"0.900","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2646.2800","2.5402"
"0.950","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2780.8000","2.6813"
"1.000","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2834.8000","2.8224"
"1.050","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2823.3999","2.9635"
"1.100","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2855.9600","3.1047"
"1.150","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2915.5601","3.2458"
"1.200","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2946.0400","3.3869"
"1.250","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2956.5601","3.5280"
"1.300","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2942.0801","3.6692"
"1.350","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2960.3999","3.8103"
"1.400","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2900.8000","3.9514"
"1.450","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2959.0400","4.0925"
"1.500","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2992.3201","4.2336"
"1.550","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2972.2000","4.3748"
"1.600","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2962.6001","4.5159"
"1.650","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2959.0400","4.6570"
"1.700","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2970.3601","4.7981"
"1.750","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2959.7200","4.9392"
"1.800","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2920.8000","5.0804"
"1.850","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2907.3201","5.2215"
"1.900","10.1607","3","0.0000","0.0000","-0.1024","-146.7592","0.0000","48.4861","20000.0000","22.0680","10000.0000","1.42311247","103.75837688","2910.2000","5.3626"
"1.950","13.5022","3","-1.2861","2.6040","-0.0337","-157.2325","-261.8308","50.6497","20000.0000","23.7060","1.0000","1.42311189","103.75840418","2901.8000","5.5246"
"2.000","13.6636","3","1.2166","-0.7545","0.0148","-158.7070","94.0519","52.7429","20000.0000","16.7580","2.3122","1.42309674","103.75843036","2910.2800","5.7200"
"2.050","14.5452","3","-0.6960","1.4021","-0.1095","-160.1802","-111.8189","52.9039","20000.0000","11.8800","2.0703","1.42307719","103.75842690","2900.6399","5.9141"
"2.100","14.9012","3","0.1847","0.2024","-0.0872","-158.9958","25.4331","53.1159","20000.0000","10.4040","9.3248","1.42306294","103.75842346","2885.4800","6.1169"
"2.150","15.0491","3","0.3163","0.0651","-0.0677","-156.7661","42.8393","53.1805","20000.0000","9.4320","5.5910","1.42304804","103.75842015","2884.7600","6.3249"
"2.200","14.7071","3","0.3349","-0.2224","-0.1126","-154.6214","45.1017","53.1645","20000.0000","8.6490","5.1898","1.42304185","103.75841839","2811.3201","6.5318"
"2.250","13.7489","3","0.7268","-0.5818","-0.0400","-150.1044","100.7279","53.0552","20000.0000","8.0280","2.1724","1.42304296","103.75841739","2785.4399","6.7296"
"2.300","13.5478","3","0.2668","-0.1415","-0.0592","-148.3332","39.2152","53.0151","20000.0000","7.5330","5.4984","1.42303648","103.75841487","2716.9600","6.9198"
"2.350","15.9645","3","4.5018","8.2439","-2.1809","-88.7198","1466.3190","71.4455","20000.0000","14.0040","1.0000","1.42294574","103.75844597","2795.6399","7.1219"
"2.400","17.6073","4","3.5313","3.3717","-1.1812","-25.8250","863.2244","90.8747","20000.0000","19.2060","1.0000","1.42286000","103.75847920","2782.6399","7.3596"
"2.450","16.7675","4","0.3278","-0.2438","-0.1889","-22.2210","38.7409","94.5195","20000.0000","14.4720","6.8884","1.42286638","103.75848665","2809.5601","7.5981"
"2.500","17.4394","4","-0.7959","0.6987","-0.1750","-23.3285","-96.5512","98.8559","20000.0000","11.9160","2.8747","1.42286212","103.75849258","2772.2400","7.8368"
"2.550","19.0438","4","0.5532","1.6467","-0.2507","-25.5323","62.4454","102.8903","20000.0000","10.1880","4.8537","1.42285839","103.75849645","2799.6001","8.0904"
"2.600","21.1736","4","0.1891","0.7718","-0.2972","-25.5389","18.4844","104.0505","20000.0000","8.6490","18.2310","1.42285456","103.75849519","2821.6001","8.3676"
"2.650","20.9888","4","-0.1199","-0.1236","-0.2542","-27.4826","-10.7789","102.6045","20000.0000","6.3360","30.9910","1.42284909","103.75849105","2862.8401","8.6608"
"2.700","20.1877","4","-0.3910","-0.9954","-0.4224","-28.6161","-36.1714","102.1303","20000.0000","4.4010","8.8826","1.42284273","103.75848875","2861.5601","8.9465"
"2.750","18.7023","4","-0.6644","-1.5517","-0.5444","-28.6811","-67.5603","100.8801","20000.0000","3.8700","4.4058","1.42283966","103.75848466","2864.3999","9.2168"
"2.800","16.6500","4","-0.8420","-1.7446","-0.4091","-30.4155","-99.2610","98.9351","20000.0000","3.5820","2.6697","1.42284089","103.75847817","2826.3601","9.4639"
"2.850","11.6529","4","-0.6926","-1.3938","0.7392","-33.4742","-99.1460","48.0776","20000.0000","3.4560","1.8706","1.42294502","103.75836706","2867.6399","9.6601"
"2.900","9.7610","5","-0.3436","-0.9183","1.6294","-43.0705","-60.3314","38.1481","20000.0000","2.8890","2.5750","1.42296921","103.75834274","2898.2400","9.8114"
"2.950","6.9179","5","-0.9391","-1.4021","7.3827","-57.4591","-196.3905","33.7118","20000.0000","2.0520","1.0000","1.42297959","103.75833073","2903.3201","9.9270"
"3.000","5.2650","5","-1.2342","-0.9205","12.0760","-75.5733","-345.4201","31.9690","20000.0000","1.5120","1.0000","1.42299276","103.75832516","2934.0000","10.0128"
"3.050","4.6065","5","-1.1990","-0.2732","11.1890","-90.7382","-442.3748","31.1927","20000.0000","1.1880","1.0000","1.42300381","103.75832277","2980.8000","10.0819"
"3.100","5.3533","5","-0.7947","0.1628","3.8431","-96.1684","-329.3631","30.5373","20000.0000","1.1070","1.0000","1.42300747","103.75832065","2990.0000","10.1523"
"3.150","5.6277","5","-0.4542","0.3095","-1.0074","-104.3063","-181.4795","29.9554","20000.0000","1.0980","1.0000","1.42300803","103.75831946","2990.3999","10.2283"
"3.200","5.9222","5","-0.1641","0.2946","-3.1533","-114.9147","-60.5529","30.0730","20000.0000","1.1430","1.5566","1.42300646","103.75831949","2994.2800","10.3080"
"3.250","6.7598","4","0.0578","0.1960","-6.3634","-118.3135","19.0610","30.6413","20000.0000","1.2600","5.6442","1.42300484","103.75832020","2984.9600","10.3960"
"3.300","6.6304","4","0.1790","0.1403","-7.2423","-119.5677","56.1880","31.2628","20000.0000","1.2780","1.8781","1.42300337","103.75832104","2972.2000","10.4880"
"3.350","6.5856","4","0.1974","0.0977","-5.6317","-115.0607","60.2190","31.9131","20000.0000","1.2240","1.7405","1.42300365","103.75832220","2963.8000","10.5792"
"3.400","7.2103","5","0.2696","0.1046","-6.6139","-104.2416","80.3313","32.2125","20000.0000","1.1700","1.4285","1.42300374","103.75832212","2972.9199","10.6750"
"3.450","7.8148","5","0.2437","0.1005","-7.7248","-99.1714","70.8748","32.2533","20000.0000","1.1160","1.7549","1.42300367","103.75832127","2969.6001","10.7795"
"3.500","7.6454","5","0.3291","0.1018","-6.0750","-102.3137","93.3456","32.0199","20000.0000","1.1070","1.3036","1.42300218","103.75832022","2943.0400","10.8860"
"3.550","6.8891","5","0.3562","0.1792","-2.2058","-96.6775","98.3348","31.7240","20000.0000","1.1520","1.1150","1.42300261","103.75831896","2955.3999","10.9857"
"3.600","7.5489","5","0.3391","0.2753","0.8497","-88.1505","89.8641","31.3866","20000.0000","1.1160","1.3370","1.42300298","103.75831674","2959.2000","11.0861"
"3.650","8.3225","5","0.2158","0.2942","2.3703","-88.0735","53.7501","31.1133","20000.0000","1.1520","2.4643","1.42300248","103.75831470","2954.8000","11.1970"
"3.700","9.1381","5","0.1045","0.2691","2.6541","-85.1950","24.5976","30.8811","19864.9998","1.1430","5.9127","1.42300183","103.75831239","3007.6799","11.3185"
"3.750","9.6948","5","0.0562","0.2599","2.8773","-86.0115","12.5899","30.5537","19495.0008","1.0980","12.2556","1.42300093","103.75830982","2980.2800","11.4489"
"3.800","10.1593","5","0.0287","0.2014","3.2083","-83.9814","6.0985","30.1513","19147.4991","1.0530","26.5131","1.42300113","103.75830694","2971.7600","11.5865"
"3.850","10.3981","5","0.0153","0.1520","3.5229","-85.3111","3.1316","29.5710","18819.9997","1.0440","52.8446","1.42300056","103.75830365","2967.5601","11.7293"
"3.900","10.3749","5","-0.0312","0.1218","4.1638","-86.0699","-6.2090","29.3073","18507.4997","1.0170","26.5939","1.42300042","103.75830155","2952.4399","11.8733"
"3.950","10.2940","5","-0.0956","0.0198","4.1946","-88.9990","-18.6798","29.1645","18204.9999","1.0260","8.7707","1.42300024","103.75830010","2969.5601","12.0168"
"4.000","10.1436","5","-0.1918","-0.0978","4.4968","-88.1716","-37.4939","29.2064","17924.9992","0.9810","4.3058","1.42299983","103.75829894","2975.2000","12.1590"
"4.050","9.7437","5","-0.1614","-0.2055","4.8934","-86.2937","-32.1168","29.3091","17649.9996","0.9360","4.8285","1.42299953","103.75829830","2967.4399","12.2970"
"4.100","9.5950","5","-0.1104","-0.1566","5.1443","-86.4279","-22.7744","29.4875","17399.9996","0.9630","6.7053","1.42300085","103.75829810","2986.0000","12.4315"
"4.150","9.2911","5","-0.1120","-0.1431","5.4373","-91.9351","-23.7572","29.8579","17155.0007","1.0620","6.2243","1.42300203","103.75829873","3007.3201","12.5626"
"4.200","9.0801","5","-0.0625","-0.1421","5.5059","-95.0022","-13.5771","30.1822","16924.9992","1.1340","10.6439","1.42300289","103.75829911","2987.1201","12.6904"
"4.250","8.9077","5","-0.0195","-0.1333","5.5236","-96.2002","-4.3793","30.5387","16700.0008","1.1880","32.3729","1.42300405","103.75829951","2977.4800","12.8151"
"4.300","8.7676","5","0.0559","-0.1034","6.1624","-94.7746","12.9235","30.9690","16487.4992","1.1880","10.7974","1.42300536","103.75830014","2980.7600","12.9379"
"4.350","8.7252","5","0.1159","-0.0787","6.6213","-91.4687","27.2676","31.4420","16280.0007","1.1880","5.0927","1.42300760","103.75830055","2957.1599","13.0595"
"4.400","8.5608","5","0.1588","-0.0489","7.7150","-86.2754","38.0331","31.8483","16065.0005","1.2150","3.5824","1.42300946","103.75830110","2980.3999","13.1797"
"4.450","8.5740","6","0.1865","0.0333","8.4678","-83.1399","45.1940","32.1084","15850.0004","1.1880","3.0194","1.42301057","103.75830128","2960.0000","13.2986"
"4.500","8.6258","7","0.2582","0.1225","8.7598","-83.5525","62.0983","32.2846","15637.4998","1.1340","2.2108","1.42301155","103.75830122","2940.2000","13.4181"
"4.550","8.6504","7","0.2566","0.1864","9.8284","-80.8811","60.2867","32.5344","15425.0002","1.0260","2.2837","1.42301328","103.75830133","2974.8401","13.5381"
"4.600","9.1593","7","0.2040","0.2511","10.4434","-78.8749","46.2926","32.6332","15234.9997","0.8910","3.1490","1.42301491","103.75830073","2949.6001","13.6609"
"4.650","9.9243","7","0.0947","0.2709","10.2050","-77.4823","20.4278","32.5742","15069.9997","0.8640","7.7321","1.42301635","103.75829927","2947.6399","13.7938"
"4.700","10.2694","7","0.0580","0.2671","10.0038","-76.5661","11.9833","32.5778","14907.5003","0.8280","13.6392","1.42301854","103.75829823","2976.7200","13.9338"
"4.750","10.8487","7","0.0154","0.2183","9.2503","-76.2230","3.0497","32.6586","14560.0004","0.8280","56.6169","1.42302239","103.75829722","2962.8799","14.0804"
"4.800","11.4968","8","-0.0054","0.1320","8.6720","-76.5667","-1.0009","32.8026","13972.4998","0.8280","182.8054","1.42302799","103.75829609","2974.1201","14.2350"
"4.850","11.5252","8","-0.0192","0.0379","8.6170","-76.5114","-3.5631","32.8638","13449.9998","0.8280","51.4809","1.42303175","103.75829512","2987.5601","14.3945"
"4.900","10.9141","9","-0.0475","-0.0656","11.1676","-76.8702","-8.8457","33.0997","12984.9997","0.8460","19.6371","1.42303423","103.75829540","2993.6799","14.5498"
"4.950","10.8062","9","-0.0872","-0.1537","13.8841","-77.4660","-16.5617","33.3452","12680.0003","0.9540","10.3846","1.42303567","103.75829519","2990.4800","14.7011"
"5.000","10.2420","9","-0.1229","-0.2371","17.3269","-78.2941","-24.1522","33.5153","12390.0003","1.0620","6.7492","1.42303557","103.75829521","2998.0000","14.8479"
"5.050","9.5607","10","-0.0894","-0.2744","20.6848","-79.1698","-18.4929","33.5799","12010.0002","1.1160","8.2282","1.42303367","103.75829513","3023.0000","14.9849"
"5.100","8.9734","10","-0.0921","-0.2942","23.9051","-81.3726","-20.2897","33.5429","11662.5004","1.1160","7.0388","1.42303135","103.75829466","3044.0000","15.1135"
"5.150","8.6414","10","-0.0628","-0.2831","25.8588","-82.9798","-14.8434","33.5523","11340.0002","1.0800","9.2655","1.42302965","103.75829433","3023.4800","15.2360"
"5.200","8.5088","10","-0.0281","-0.2689","25.5343","-83.5446","-7.0949","33.5056","11047.4997","1.0170","19.0872","1.42302865","103.75829385","3055.6799","15.3552"
"5.250","8.2492","10","0.0028","-0.2259","25.1659","-83.1913","0.7639","33.4865","10770.0005","0.9720","171.8680","1.42302854","103.75829373","3092.9600","15.4712"
"5.300","7.7468","10","0.0361","-0.1649","26.3287","-81.0511","10.5671","33.4225","10497.5004","1.0260","11.6677","1.42302819","103.75829377","3033.0000","15.5820"
"5.350","7.2802","10","0.0687","-0.1072","26.5788","-77.9294","20.9542","33.3775","10239.9998","1.0980","5.5296","1.42302775","103.75829396","3009.9199","15.6865"
"5.400","7.2071","10","0.0947","-0.0336","27.1015","-77.4417","29.6790","33.4089","9997.5004","1.0350","3.8648","1.42302729","103.75829412","3013.0801","15.7869"
"5.450","7.2403","10","0.0961","0.0866","28.3086","-78.3874","30.3458","33.4711","9770.0005","0.9360","3.7973","1.42302655","103.75829412","3066.3999","15.8873"
"5.500","7.3890","10","0.0711","0.1606","29.4125","-77.9548","21.8633","33.4989","9560.0004","0.9090","5.3788","1.42302560","103.75829401","3135.2000","15.9891"
"5.550","8.1396","10","0.0120","0.2187","28.0104","-76.3644","3.6670","33.5050","9359.9997","0.9000","35.3277","1.42302455","103.75829311","3082.4800","16.0973"
"5.600","8.5828","10","-0.0584","0.2819","26.2131","-77.4052","-15.8500","33.4355","9175.0002","0.8910","8.6182","1.42302244","103.75829209","3113.5601","16.2131"
"5.650","9.2913","10","-0.1282","0.3422","23.0030","-77.9712","-32.6988","33.2656","8989.9998","0.9360","4.5224","1.42302072","103.75829019","3140.2800","16.3378"
"5.700","10.1594","11","-0.1638","0.4009","19.7826","-78.6454","-38.4868","33.0628","8807.4999","0.9360","4.2012","1.42301893","103.75828813","3109.7200","16.4732"
"5.750","10.8581","11","-0.1836","0.4260","16.4290","-80.9446","-39.6710","32.8011","8640.0003","0.9360","4.3561","1.42301680","103.75828582","3124.1599","16.6188"
"5.800","11.4798","11","-0.1848","0.4207","15.6692","-84.0655","-36.7934","32.6793","8479.9995","0.9360","4.9658","1.42301470","103.75828383","3193.7200","16.7735"
"5.850","11.7527","11","-0.1901","0.4163","17.1027","-87.3144","-35.1401","32.6453","8319.9997","0.9360","5.3230","1.42301326","103.75828216","3178.3601","16.9355"
"5.900","12.4619","12","-0.2032","0.4018","16.8279","-89.3372","-35.1441","32.5419","8159.9998","0.9000","5.6435","1.42301204","103.75827991","3179.7200","17.1043"
"5.950","13.2535","12","-0.1988","0.3701","16.4984","-90.3384","-32.4333","32.4239","8010.0002","0.9000","6.5037","1.42301123","103.75827746","3273.7600","17.2827"
"6.000","13.9007","12","-0.1756","0.3152","16.0482","-90.7540","-27.2479","32.2704","7867.4998","0.8460","8.1194","1.42301002","103.75827487","3202.7200","17.4708"
"6.050","14.6835","12","-0.1351","0.2768","15.4220","-91.1216","-20.1166","32.1151","7739.9998","0.8280","11.6170","1.42300904","103.75827220","3219.1599","17.6695"
"6.100","15.0097","12","-0.1449","0.1857","15.0696","-91.7331","-20.8912","31.9845","7607.5001","0.8280","11.4348","1.42300832","103.75826994","3307.4800","17.8754"
"6.150","15.1957","12","-0.1336","0.0965","14.9305","-93.2600","-18.8668","31.8447","7489.9998","0.8280","12.8187","1.42300733","103.75826775","3251.3601","18.0850"
"6.200","15.2827","12","-0.1243","0.0270","14.8938","-94.6794","-17.3601","31.7029","7380.0001","0.8550","14.0110","1.42300635","103.75826576","3339.0400","18.2966"
"6.250","15.0283","12","-0.1305","-0.0441","14.9524","-95.6472","-18.1670","31.5616","7270.0000","0.8640","13.1658","1.42300554","103.75826396","3370.5601","18.5064"
"6.300","14.6685","13","-0.1297","-0.0862","15.2055","-96.5258","-18.1633","31.8454","7119.9999","0.9000","12.8532","1.42300896","103.75826355","3339.0000","18.7115"
"6.350","14.4822","12","-0.1423","-0.1021","15.5032","-97.9642","-20.1521","32.1716","6980.0000","0.9180","11.4376","1.42301192","103.75826303","3431.8000","18.9135"
"6.400","14.2735","12","-0.1305","-0.0872","16.1151","-99.1421","-18.7296","32.5414","6847.4998","0.9360","12.1289","1.42301486","103.75826270","3441.3201","19.1128"
"6.450","14.1189","12","-0.1051","-0.0490","16.5279","-99.7682","-15.2814","32.9133","6719.9998","0.9360","14.7048","1.42301772","103.75826245","3446.1201","19.3095"
"6.500","14.1536","12","-0.0381","-0.0392","16.5680","-99.4807","-5.5626","33.2398","6607.5001","0.9360","40.4957","1.42302034","103.75826189","3465.0801","19.5060"
"6.550","14.4580","12","0.0259","-0.0302","16.4671","-98.5658","3.8259","33.5228","6494.9999","0.9540","60.1439","1.42302251","103.75826109","3539.8000","19.7055"
"6.600","14.5108","12","0.0421","-0.0279","16.5901","-98.3919","6.2273","33.8340","6382.5002","0.9720","37.0861","1.42302441","103.75826051","3593.8000","19.9071"
"6.650","14.5772","12","0.0094","-0.0201","16.6142","-99.3284","1.4003","34.1084","6280.0002","0.9720","165.6785","1.42302568","103.75825978","3586.7200","20.1089"
"6.700","14.3942","13","-0.0141","-0.0188","16.5931","-99.7835","-2.1007","34.3216","6179.9998","0.9810","109.0542","1.42302634","103.75825913","3666.1599","20.3095"
"6.750","14.0254","13","-0.0310","-0.0290","16.6633","-99.6028","-4.6215","34.5092","6085.0000","0.9900","48.3008","1.42302695","103.75825867","3691.0801","20.5060"
"6.800","13.7710","13","-0.0527","-0.0290","16.4453","-98.6143","-7.8799","34.6545","5989.9998","0.9720","27.8140","1.42302744","103.75825810","3696.6399","20.6983"
"6.850","13.7171","13","-0.1030","-0.0088","16.1001","-98.7422","-15.4366","34.7731","5900.0001","0.9720","14.1427","1.42302780","103.75825713","3753.1201","20.8889"
"6.900","13.8139","14","-0.1717","0.0303","15.4539","-101.0145","-25.7114","34.4753","5815.0001","0.9630","8.5509","1.42302375","103.75825445","3794.4399","21.0805"
"6.950","14.3992","14","-0.2074","0.0898","14.6449","-104.8914","-30.8840","34.2448","5739.9998","0.9360","7.4204","1.42301941","103.75825162","3862.2000","21.2780"
"7.000","14.7316","14","-0.2399","0.1649","14.6019","-106.2928","-35.2692","34.2247","5650.0001","0.9090","6.6478","1.42301700","103.75824953","3923.5200","21.4811"
"7.050","14.9554","15","-0.2716","0.2498","14.5577","-105.9698","-39.0831","34.2935","5550.0002","0.9000","6.0902","1.42301560","103.75824756","3946.0400","21.6881"
"7.100","15.2459","15","-0.3123","0.2904","14.6609","-107.3797","-43.4938","34.4058","5452.4999","0.8550","5.5789","1.42301307","103.75824570","4006.4800","21.8988"
"7.150","15.8532","14","-0.3503","0.2914","14.4902","-110.5484","-47.1311","34.4554","5369.9999","0.8100","5.3534","1.42300928","103.75824356","4034.8401","22.1162"
"7.200","16.4024","15","-0.3441","0.2720","13.9576","-113.7006","-44.7729","34.5760","5280.0002","0.7650","5.8306","1.42300622","103.75824168","4046.6001","22.3415"
"7.250","17.0884","15","-0.2885","0.2332","12.8029","-115.9673","-36.3974","34.6821","5190.0001","0.7200","7.4723","1.42300357","103.75823960","4199.9600","22.5760"
"7.300","17.4288","13","-0.2045","0.2132","11.8938","-116.5888","-25.1811","34.6542","5130.0001","0.7200","11.0157","1.42300071","103.75823726","4170.8398","22.8167"
"7.350","17.6896","13","-0.1483","0.2151","11.5573","-118.1307","-17.8442","34.6533","5079.9999","0.7200","15.7775","1.42299838","103.75823510","4244.2402","23.0611"
"7.400","17.9685","13","-0.0900","0.2424","11.4942","-119.6601","-10.5781","34.8687","5014.9999","0.7470","27.0350","1.42299743","103.75823337","4317.5200","23.3094"
"7.450","18.1315","14","-0.0460","0.2818","11.2997","-119.4098","-5.2588","35.1621","4940.0001","0.7200","54.8738","1.42299749","103.75823176","4337.4800","23.5609"
"7.500","18.4505","14","0.0013","0.2771","10.9694","-118.6573","0.1202","35.4212","4875.0000","0.7560","2443.1780","1.42299802","103.75822987","4378.0000","23.8160"
"7.550","19.2512","15","0.0443","0.2750","10.0888","-117.2470","4.7717","35.7895","4800.0002","0.7380","64.2106","1.42299948","103.75822794","4514.0801","24.0796"
"7.600","20.1588","15","0.0242","0.2891","9.1233","-116.5681","2.5633","35.9883","4724.9999","0.6930","125.1632","1.42299934","103.75822533","4503.0400","24.3553"
"7.650","20.7721","15","0.0120","0.3288","8.5021","-117.0139","1.2294","36.1568","4650.0001","0.6480","268.9179","1.42299836","103.75822282","4628.3198","24.6420"
"7.700","21.4253","15","-0.0212","0.3556","7.9768","-118.4054","-2.0886","36.3392","4574.9998","0.6390","163.2638","1.42299696","103.75822040","4616.6802","24.9370"
"7.750","21.8904","15","-0.0572","0.3613","7.6797","-118.7782","-5.4815","36.5457","4500.0000","0.6120","63.5581","1.42299592","103.75821807","4707.0801","25.2389"
"7.800","22.3459","15","-0.0794","0.3514","7.6029","-119.6498","-7.4037","36.7992","4417.5000","0.6120","48.0360","1.42299487","103.75821604","4738.4399","25.5471"
"7.850","22.6882","15","-0.1007","0.3428","7.8383","-120.5380","-9.1281","37.1636","4329.9999","0.6120","39.5584","1.42299406","103.75821447","4828.0000","25.8617"
"7.900","23.4457","15","-0.1228","0.3459","7.6477","-119.9005","-10.8441","37.4759","4222.4998","0.6030","34.4103","1.42299320","103.75821242","4874.7202","26.1843"
